"STBIOMSha","Elev_ave","Elev_mode","Elev_stddev","Elev_variance","Elev_CV","Elev_IQ","Elev_skewness","Elev_kurtosis","Elev_AAD","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_P01","Elev_P05","Elev_P10","Elev_P20","Elev_P25","Elev_P30","Elev_P40","Elev_P50","Elev_P60","Elev_P70","Elev_P75","Elev_P80","Elev_P90","Elev_P95","Elev_P99","Pct_first_returns_above_ht","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","First_returns_above_ht","All_returns_above_ht","Pct_first_returns_above_mean","Pct_first_returns_above_mode","pct_all_returns_above_mean","pct_all_returns_above_mode","All_returns_above_mean_div_Total_first_returns_x_100","All_returns_above_mode_div_Total_first_returns_x_100","First_returns_above_mean","First_returns_above_mode","All_returns_above_mean","All_returns_above_mode","Total_first_returns","Total_all_returns"
178.805178,4.61,4.45,1.62,2.62,0.35,2.17,0.66,3.56,1.27,1.09,1.09,0.9,0.09,0.1,0.19,0.1,0.11,2.05,2.24,2.54,3.1,3.42,3.67,4.16,4.48,4.9,5.35,5.59,5.84,6.77,7.55,9.17,51.84,43.93,51.99,1014,1017,29.03,32.51,24.53,27.47,29.03,32.51,568,636,568,636,1956,2315
161.4831175,6.97,4.79,3.53,12.51,0.5,3.75,1.2,3.97,2.68,1.85,1.93,1.88,0.46,0.3,0.26,0.24,0.16,2.25,2.79,3.35,4.16,4.51,4.83,5.36,6.13,7.01,7.82,8.26,8.95,12.73,15.01,17.26,61.26,49.47,64.83,1390,1471,27.23,47.42,21.76,37.73,28.51,49.44,618,1076,647,1122,2269,2973
129.927809,7.29,7.52,3.7,13.69,0.5,4.87,0.84,3.26,2.92,2.37,2.63,2.04,0.35,0.23,0.28,0.17,0.11,2.21,2.48,2.92,4.08,4.44,4.74,5.98,6.71,7.59,8.5,9.31,9.92,12.7,14.79,17.22,39.09,35.02,43.91,405,455,20.07,19.01,17.62,16.7,22.1,20.94,208,197,229,217,1036,1299
44.627163,5.23,2.01,2.62,6.89,0.5,3.81,0.88,3.15,2.16,1.7,2.55,1.44,0.31,0.08,0.27,0.21,0.05,2.06,2.2,2.39,2.82,3.14,3.32,3.93,4.56,5.18,6.22,6.95,7.84,9.36,10.31,11.19,35.72,32.32,37.7,702,741,18.77,46.2,16.57,41.88,19.33,48.85,369,908,380,960,1965,2292
36.324435,10.46,12.9,3.65,13.39,0.34,5.21,-0.79,2.59,3.03,2.23,1.76,2.02,-0.43,0.14,0.19,-0.21,0.06,2.22,2.86,3.98,7.37,8.09,9.07,10.51,11.65,12.3,12.99,13.3,13.73,14.37,14.65,15.45,18.7,18.59,19.96,223,238,12.75,7.04,11.95,6.56,12.83,7.04,152,84,153,84,1192,1280
243.101899,9.97,10.4,3.74,14.05,0.37,5.66,-0.32,2.39,3.05,2.66,2.69,2.12,-0.17,0.19,0.21,-0.08,0.09,2.16,2.61,4.58,6.34,6.88,8.29,9.61,10.56,11.29,11.89,12.54,13.38,14.7,15.77,16.96,43.09,36.31,45.55,630,666,27.08,25.64,22.13,20.71,27.77,25.99,396,375,406,380,1462,1834
74.9963675,7.34,3.95,4.01,16.1,0.54,6.34,0.63,2.36,3.41,2.82,2.24,2.25,0.39,0.08,0.3,0.17,0.03,2.08,2.32,2.78,3.73,4.01,4.34,5.14,6.2,7.94,9.52,10.36,10.87,13.22,15.25,16.68,47.96,42.84,51.86,825,892,25.29,42.2,21.37,37.6,25.87,45.52,435,726,445,783,1720,2082
83.175543,9.88,12.41,4.45,19.81,0.45,6.14,0.55,3.09,3.59,3.12,3.64,2.49,0.21,0.23,0.25,0.08,0.09,2.55,3.79,4.27,5.21,6.54,7.33,8.36,9.53,11.07,12.4,12.69,13.1,14.74,19.3,21.75,42.69,38.88,46.9,952,1046,21.92,13.9,18.51,11.85,22.33,14.3,489,310,498,319,2230,2690
117.6961115,9.56,13.24,4,16.06,0.41,7.12,-0.52,1.94,3.43,2.64,2.49,2.25,-0.35,0.02,0.23,-0.15,0.01,2.1,2.46,3.09,4.77,5.85,7.35,9.81,10.79,11.51,12.53,12.98,13.3,13.82,14.6,15.39,51.83,44.25,59.25,650,743,39.55,13.87,30.13,10.36,40.35,13.87,496,174,506,174,1254,1679
53.7453375,5.16,2.01,2.19,4.8,0.42,3.38,0.55,2.85,1.8,1.63,3.16,1.23,0.12,0.07,0.23,0.1,0.06,2.06,2.19,2.41,2.92,3.21,3.56,4.33,5.17,5.82,6.38,6.59,6.81,7.89,9.19,11.08,42.91,37.86,43.09,491,493,27.53,54.19,24.19,48.23,27.53,54.89,315,620,315,628,1144,1302
59.651147,4.48,2.48,1.8,3.24,0.4,2.71,0.72,2.55,1.49,1.18,1.51,1,0.19,0.05,0.22,0.19,0.05,2.07,2.3,2.52,2.85,2.98,3.17,3.65,4,4.58,5.22,5.69,6.19,7.34,7.88,8.9,40.09,35.41,40.24,565,567,22.28,49.04,19.61,43.28,22.28,49.18,314,691,314,693,1409,1601
89.6744045,9.4,2.26,5.39,29.14,0.57,10.8,-0.01,1.33,5.05,5.42,7.89,3.05,0.004623,-0.35,0.32,0.001514,-0.11,2.08,2.35,2.68,3.32,3.79,4.3,6.02,10.16,13.08,14.11,14.59,15.1,16.19,16.63,17.34,39.54,38.59,45.99,454,528,27,45.03,23.61,43.78,28.13,52.17,310,517,323,599,1148,1368
70.1531095,9.17,10.34,3.99,15.98,0.43,6.01,0.23,2.36,3.31,2.97,3.15,2.28,0.11,0.17,0.24,0.04,0.07,2.08,2.66,4.06,5.53,5.98,6.59,7.72,9.17,10.36,11.35,11.99,12.48,15.16,16.49,17.84,66.42,48.57,72.06,989,1073,37.2,30.22,26.02,21,38.61,31.16,554,450,575,464,1489,2209
132.5224115,7.08,5.87,3,9.04,0.42,4.7,0.28,2.24,2.5,2.16,2.26,1.71,0.11,0.11,0.24,0.06,0.06,2.06,2.47,2.95,4.37,4.91,5.35,5.96,6.55,7.61,8.64,9.61,9.97,11.38,12.65,13.19,48.55,38.56,51.73,826,880,25.92,34.74,19.71,26.81,26.45,35.97,441,591,450,612,1701,2282
86.3137765,6.78,5.67,2.86,8.19,0.42,4.39,0.32,2.53,2.36,2.2,2.2,1.63,0.09,0.11,0.24,0.05,0.07,2.09,2.37,2.98,4.02,4.48,5,5.8,6.61,7.53,8.44,8.88,9.32,10.35,11.42,13.96,78.88,57.34,81.56,1031,1066,43.07,55.85,30.6,39.69,43.53,56.46,563,730,569,738,1307,1859
122.06987,10.9,2.86,5.73,32.84,0.52,11.58,-0.05,1.5,5.13,5.8,7.89,3.28,-0.05,-0.23,0.3,-0.01,-0.07,2.25,2.77,3.21,4.28,4.98,6.25,8.83,10.76,13.78,15.81,16.57,17.12,18.26,18.85,19.41,68.76,59,78.54,766,875,39.58,69.29,31.35,59.87,41.74,79.71,441,772,465,888,1114,1483
206.9998585,12.58,3.43,7.14,51,0.56,14.28,0.03,1.57,6.35,7.03,9.62,4.1,0.06,-0.23,0.32,0.01,-0.05,2.14,2.72,3.24,4.37,5.1,6.74,9.35,13.06,15.2,17.77,19.38,20.34,22.28,23.19,23.93,64,56.84,81.02,1177,1490,37.79,61.82,31.81,54.71,45.35,77.97,695,1137,834,1434,1839,2621
364.8505325,8.87,7.96,5.11,26.14,0.57,5.66,1.04,3.44,3.87,2.91,2.87,2.75,0.6,0.4,0.31,0.22,0.14,2.09,2.61,3.16,4.47,5.01,5.6,7.11,8.02,8.83,9.92,10.68,11.84,17.33,20.75,22.23,62.34,49.06,70.24,1232,1388,27.98,36.33,21.27,27.5,30.46,39.37,553,718,602,778,1976,2829
212.460879,11.54,3.99,6.56,43.1,0.56,11,0.5,2.05,5.65,4.77,5.79,3.72,0.54,0.07,0.32,0.14,0.01,2.41,3.15,3.85,5.36,6.11,6.79,8.2,9.79,12.03,15.85,17.11,18.37,21.62,23.33,25.56,82.02,66.04,94.64,1962,2264,36.58,76.67,28.79,61.11,41.26,87.58,875,1834,987,2095,2392,3428
103.7099685,6.38,5.45,2.65,7.04,0.41,3.59,0.62,3.52,2.08,1.77,1.89,1.47,0.12,0.18,0.23,0.08,0.12,2.06,2.4,2.91,3.89,4.34,4.87,5.62,6.3,6.93,7.62,7.93,8.35,9.55,11.03,14.33,54.72,46.69,56.95,1420,1478,30.32,39.73,25.27,33.04,30.82,40.3,787,1031,800,1046,2595,3165
95.431951,20.79,2.04,8.67,75.24,0.41,9.71,-0.88,2.8,6.86,4.55,21.39,4.73,-1.03,0.54,0.22,-0.21,0.11,2.16,2.48,3.96,15.03,17.05,18.56,21.36,23.43,24.51,26.08,26.77,27.7,30.12,31.74,32.82,15.79,15.84,17.52,293,325,11.32,17.03,10.97,17.11,12.12,18.92,210,316,225,351,1855,2051
3.360628,15.3,21.86,8.3,69.02,0.54,16.6,-0.7,1.57,7.63,1.68,1.51,4.27,-1.27,-0.35,0.27,-0.29,-0.08,2.11,2.55,2.7,3.4,5.22,6.21,20.08,20.35,20.91,21.57,21.83,21.93,22.04,22.42,22.49,1.84,1.79,1.84,57,57,1.45,0.48,1.41,0.47,1.45,0.48,45,15,45,15,3096,3175
102.5238645,8.58,2.55,9.14,83.6,1.06,4.84,1.65,4.28,6.91,1.63,1.74,4.22,2.13,0.88,0.49,0.5,0.2,2.05,2.26,2.49,2.86,3.01,3.24,3.65,4.3,5.29,6.88,7.85,10.73,26.12,30.5,34.63,55.81,53.36,61.41,1296,1426,16.23,65.33,16.61,62.79,19.12,72.26,377,1517,444,1678,2322,2672
73.7114215,9.07,11.6,4.18,17.55,0.46,6.18,0.24,2.25,3.5,3.02,3.72,2.39,0.12,0.14,0.26,0.05,0.05,2.25,2.86,3.32,4.95,5.66,6.28,7.59,9.26,10.36,11.49,11.84,12.37,14.86,16.86,18.16,53.39,46.26,60.79,1110,1264,30.59,18.03,25.32,14.34,33.28,18.85,636,375,692,392,2079,2732
77.343865,7.15,3.26,4.82,23.23,0.67,4.75,1.69,6.24,3.67,1.95,2.15,2.43,0.85,0.37,0.33,0.35,0.15,2.17,2.66,3.07,3.52,3.7,3.98,4.8,5.42,6.19,7.59,8.46,11.72,14.18,16.09,27.69,60.2,49.37,62.14,808,834,21.23,56.7,17.93,46.59,22.57,58.64,285,761,303,787,1342,1689
17.2232185,12.39,2.03,7.26,52.72,0.58,14.11,-0.08,1.73,6.26,5.51,11.4,4.15,-0.06,-0.09,0.33,-0.01,-0.02,2.05,2.14,2.39,3.31,4.09,5.83,11.19,13.43,15.25,17.59,18.21,18.8,21.68,23.33,25.36,8.56,9.27,10.08,107,126,5.92,10.8,6.33,11.41,6.88,12.4,74,135,86,155,1249,1358
81.692913,11.78,10.51,5.11,26.19,0.43,8.16,0.07,2.07,4.31,4.25,4.17,2.94,0.05,0.13,0.24,0.01,0.04,2.56,3.48,4.91,6.75,7.84,8.64,10.37,11.36,13.32,15.23,16,16.59,18.67,20.04,22.04,56.86,49.76,64.88,638,728,29.5,35.56,23.85,29.93,31.1,39.03,331,399,349,438,1122,1463
32.4943075,13.4,2.94,9.05,81.96,0.67,17.46,0.25,1.58,8.2,8.25,9.04,5.15,0.5,-0.35,0.38,0.09,-0.06,2.09,2.45,2.86,3.69,4.29,5.11,7.83,11.99,16.88,20.07,21.75,23.45,26.41,27.7,29.64,55.84,52.03,64.45,1829,2111,30.74,56.54,28.37,52.6,35.14,65.16,1007,1852,1151,2134,3275,4057
129.038231,17.42,2.59,11.76,138.33,0.67,22.42,0.14,1.64,10.38,11.28,14.89,6.73,0.39,-0.34,0.38,0.05,-0.05,2.09,2.37,2.77,3.6,4.44,6.8,12.13,17.49,22.01,25.57,26.86,29.41,34.2,36.25,38.18,34.79,35.02,39.37,1312,1485,20.73,37.33,20.44,37.47,22.99,42.13,782,1408,867,1589,3771,4240
110.604198,16.82,17.19,5.23,27.43,0.31,6.91,-0.78,3.34,4.1,3.44,3.49,2.9,-0.43,0.36,0.17,-0.14,0.12,2.22,5.44,10.2,12.57,13.82,14.84,16.48,17.45,18.74,20.01,20.73,21.46,22.93,23.91,25.59,42.81,38.8,46.52,2374,2580,26.27,24.63,22.55,21.08,27.05,25.28,1457,1366,1500,1402,5545,6649
157.059938,13.9,11.02,4.72,22.31,0.33,6.8,-0.32,2.43,3.88,3.41,4.27,2.69,-0.19,0.21,0.19,-0.07,0.07,2.86,5.34,7.02,9.92,10.75,11.35,12.72,14.25,15.45,16.92,17.55,18.36,19.86,21.03,22.51,61.64,51.87,67.19,2522,2749,34.29,46.41,27.77,38.44,35.98,49.79,1403,1899,1472,2037,4091,5299
142.6042955,10.92,2.73,6.27,39.42,0.57,11.82,0.19,1.63,5.66,5.65,6.68,3.59,0.22,-0.16,0.32,0.06,-0.04,2.11,2.65,3.05,4.25,4.9,5.87,7.73,9.42,13.63,15.73,16.73,17.48,19.63,20.62,22.69,64.7,58.65,70.76,1943,2125,35.53,66.69,30.47,60.75,36.76,73.29,1067,2003,1104,2201,3003,3623
316.2202685,17.9,19.49,5.26,27.68,0.29,7.05,-0.59,2.88,4.22,3.46,3.36,2.95,-0.36,0.33,0.16,-0.12,0.11,4.85,7.45,10.42,13.69,14.65,15.53,17.34,18.61,19.95,21.09,21.7,22.32,24.26,25.45,27.03,67.48,59.4,82.75,1260,1545,44.29,35.88,33.33,26.68,46.43,37.17,827,670,867,694,1867,2601
160.9889075,16.24,20.85,5.1,26.04,0.31,7.62,-0.61,2.7,4.18,3.49,3.77,2.86,-0.41,0.25,0.17,-0.14,0.08,2.79,6.95,8.47,11.61,12.58,13.78,15.77,17.25,18.5,19.6,20.2,20.76,21.97,23.11,24.83,64.04,51.53,74.75,789,921,43.34,14.69,30.27,10.12,43.91,14.69,534,181,541,181,1232,1787
125.479919,13.6,16.46,5.49,30.19,0.4,8.04,-0.6,2.23,4.57,3.8,3.05,3.08,-0.5,0.16,0.22,-0.16,0.05,2.3,3.08,4.57,7.95,10,11.12,13.72,14.87,16.21,17.28,18.04,18.7,19.71,20.52,22.06,52,46.3,59.93,1233,1421,36.52,23.57,29.68,18.34,38.42,23.74,866,559,911,563,2371,3069
243.843214,14.9,17.62,6.11,37.35,0.4,8.51,-0.34,2.5,4.97,3.7,3.33,3.44,-0.34,0.36,0.23,-0.09,0.1,2.28,3.28,5.36,9.24,10.41,11.83,14.79,16.1,17.45,18.42,18.92,19.55,22.43,23.73,27.67,69.97,56.91,82.54,1375,1622,48.8,31.6,35.26,22.49,51.14,32.62,959,621,1005,641,1965,2850
94.591794,5.83,4.59,2.38,5.69,0.4,3.47,0.65,3.03,1.95,1.73,1.66,1.34,0.17,0.1,0.22,0.12,0.08,2.22,2.6,2.96,3.59,3.87,4.24,4.84,5.51,6.3,7.05,7.34,7.62,9.19,10.39,11.89,41.04,34.81,42.51,779,807,21.39,30.55,17.64,25.19,21.54,30.76,406,580,409,584,1898,2318
131.805807,11.2,20.01,6.48,42.05,0.57,11.26,0.34,1.75,5.71,5.29,10.6,3.69,0.39,-0.06,0.32,0.1,-0.01,2.1,2.7,3.22,4.85,5.72,6.49,8.19,9.41,11.82,15.88,16.98,18.87,20.48,21.68,23.17,58.21,50.34,69.8,1045,1253,24.23,12.03,22.49,8.67,31.19,12.03,435,216,560,216,1795,2489
193.087847,13.91,15.12,5.91,35,0.42,8.73,-0.3,2.13,4.95,4.14,4.1,3.37,-0.28,0.18,0.24,-0.08,0.05,2.42,3.6,4.53,7.68,9.61,10.81,13.08,14.92,16.44,17.66,18.35,19.07,21.1,22.77,24.64,76.98,63.51,90.69,1398,1647,49.06,44.21,35.9,32.08,51.26,45.81,891,803,931,832,1816,2593
26.835603,6.63,2.01,4.61,21.26,0.69,6.59,0.83,2.2,4.03,2.05,2.28,2.48,0.7,0.04,0.37,0.28,0.01,2.02,2.07,2.2,2.67,3.16,3.38,3.78,4.29,5.09,8.72,9.76,12.02,14.51,15.42,16.53,11.57,11.7,12.68,207,227,6.2,14.98,5.77,15.11,6.26,16.37,111,268,112,293,1789,1939
113.6930105,9.66,12.18,3.62,13.13,0.37,5.96,-0.09,1.99,3.09,2.97,2.91,2.08,-0.05,0.06,0.21,-0.02,0.02,2.23,4.06,4.65,6.1,6.72,7.23,8.57,9.92,10.93,12.26,12.68,13.23,14.35,15.22,16.38,54.49,44.39,60.37,1400,1551,31.37,19.07,23.64,14.02,32.15,19.07,806,490,826,490,2569,3494
87.4504595,8.9,2.01,5.41,29.33,0.6,8.97,0.46,2.17,4.57,4.6,6.61,3.07,0.39,0.04,0.34,0.13,0.01,2.03,2.21,2.5,3.1,3.52,4.4,7.02,8.62,10.06,11.58,12.49,13.83,17.05,18.87,21.13,35.01,32.9,38.39,652,715,21.96,43.17,19.69,40.49,22.98,47.26,409,804,428,880,1862,2173
71.2403715,6.71,6.83,2.43,5.92,0.36,3.18,-0.07,2.34,1.95,1.59,1.6,1.38,-0.02,0.13,0.2,-0.01,0.09,2.16,2.43,2.87,4.71,5.2,5.61,6.22,6.78,7.28,7.84,8.38,9.06,9.96,10.67,11.57,55.91,42.87,57.74,1101,1137,33.51,32.09,24.96,23.83,33.62,32.09,660,632,662,632,1969,2652
28.16997,16.31,2.01,7.19,51.82,0.44,9.06,-0.65,2.43,5.78,4.36,15.55,4.01,-0.65,0.31,0.24,-0.16,0.07,2.05,2.26,3.2,10.38,12.78,14.45,16.01,17.56,19.25,21.18,21.84,22.62,24.52,25.32,27.84,31.59,31.17,39.72,1357,1706,22.6,35.32,19.93,34.41,25.4,43.84,971,1517,1091,1883,4295,5472
28.9359955,8.37,3.91,4.99,24.94,0.59,8.86,0.6,2.13,4.37,3.25,2.5,2.79,0.52,-0.003954,0.33,0.18,-0.001414,2.16,2.61,2.98,3.74,4.09,4.42,5.22,6.42,9.12,11.45,12.95,13.71,15.94,17.45,19.93,21.18,20.49,21.67,768,786,10.2,18.42,9.9,17.88,10.47,18.91,370,668,380,686,3626,3835
72.747712,6,4.2,3.33,11.15,0.55,3.48,1.93,7.55,2.39,1.49,1.38,1.66,0.52,0.33,0.27,0.31,0.2,2.14,2.56,2.95,3.57,3.81,4.07,4.56,5.06,5.67,6.55,7.29,7.93,9.82,13.16,18.67,47.77,41.66,50.18,1546,1624,18.81,36.49,16.49,31.47,19.87,37.91,609,1181,643,1227,3236,3898
111.345513,12.14,16.37,4.54,20.65,0.37,7.56,-0.24,2.04,3.88,3.67,4,2.6,-0.18,0.07,0.21,-0.06,0.02,2.51,4.59,5.8,7.28,8.48,9.57,11.01,12.55,14.19,15.42,16.04,16.46,17.66,18.61,20.26,69.97,53.48,76.98,3752,4128,40.17,16.72,28.5,11.63,41.02,16.74,2154,897,2200,898,5362,7718
72.599449,9.78,2.59,5.49,30.24,0.56,10.19,0.13,1.6,4.98,5.21,6.38,3.15,0.14,-0.15,0.32,0.04,-0.04,2.09,2.44,2.77,3.79,4.47,5.4,6.87,8.98,12.55,14.2,14.67,15.21,17.11,18.54,19.74,41.35,38.01,46.52,1470,1654,24.72,44.19,21.44,40.61,26.24,49.7,879,1571,933,1767,3555,4351
77.442707,4.73,4.71,1.71,2.93,0.36,2.65,0.42,2.65,1.4,1.31,1.3,0.97,0.07,0.06,0.2,0.08,0.07,2.05,2.27,2.53,3,3.25,3.61,4.2,4.7,5.11,5.63,5.9,6.2,6.99,7.93,8.77,39.43,35.6,39.74,2190,2207,24.32,24.58,21.84,22.06,24.38,24.63,1351,1365,1354,1368,5553,6199
11.2432775,5.68,2.29,4.1,16.87,0.72,2.65,1.65,4.71,3.03,1.27,1.88,1.99,0.84,0.41,0.35,0.42,0.2,2.05,2.23,2.4,2.83,3.01,3.26,3.7,4.18,4.69,5.29,5.67,6.98,13.49,15.1,18.72,12.48,12.54,13.51,424,459,3.79,15.46,4.15,15.57,4.47,16.78,129,525,152,570,3395,3660
25.155289,4.56,2.01,2.76,7.67,0.6,2.58,1.49,4.15,2.1,0.98,1.45,1.38,0.54,0.22,0.3,0.39,0.16,2.04,2.12,2.26,2.56,2.68,2.79,3.07,3.46,4.02,4.59,5.26,5.91,9.5,11.13,12.32,9.85,9.8,10.11,313,321,4.85,15.9,4.85,15.82,5,16.31,154,505,159,518,3175,3274
167.981979,11.79,8.71,5.57,31.1,0.47,9.67,0.12,1.79,4.83,5.02,4.38,3.21,0.11,-0.003181,0.27,0.03,-0.00099,2.8,3.48,4.44,5.85,7.09,8.3,9.61,11.09,13.29,15.93,16.76,17.78,19.61,20.53,22.02,45.2,40.82,52.14,2213,2553,23.08,32.82,19.33,27.93,24.69,35.68,1130,1607,1209,1747,4896,6253
21.1768985,10.57,11.21,3.67,13.47,0.34,5.43,-0.39,2.07,3.12,2.74,2.73,2.09,-0.22,0.07,0.19,-0.1,0.03,3.44,4.13,4.77,6.91,8.1,8.57,9.88,11.4,12.08,13.18,13.53,14.04,15.08,15.54,16.64,13.57,13.98,14.94,455,501,8.47,7.99,7.98,7.48,8.53,7.99,284,268,286,268,3352,3582
62.9376435,13.05,4.93,6.58,43.4,0.5,11.23,0.22,1.8,5.74,5.58,7.42,3.78,0.26,-0.03,0.29,0.06,-0.01,2.88,4.09,4.94,6.08,6.78,7.76,9.93,12.36,15.03,17.19,18.01,19.7,23.04,24.06,25.12,30.3,29.26,33.14,1046,1144,15.29,27.95,14.32,26.8,16.22,30.35,528,965,560,1048,3452,3909
122.6382115,13.65,9.24,5.87,34.47,0.42,9.01,0.23,2.07,4.99,4.45,4.59,3.36,0.2,0.14,0.24,0.06,0.04,3.44,4.99,5.72,8.56,9.11,9.65,11.21,13.03,15.01,17.46,18.12,19.06,22.37,24.12,25.18,32.54,31.35,36.22,1944,2164,16.13,24.82,14.98,23.34,17.31,26.97,964,1483,1034,1611,5973,6901
12.503513,6.49,2.55,3.2,10.28,0.49,5.41,0.25,1.81,2.85,2.71,4.12,1.83,0.14,-0.03,0.28,0.07,-0.02,2.09,2.34,2.59,2.94,3.25,3.85,4.94,6.68,7.86,8.47,8.66,9.28,11.37,12.05,12.56,5.22,5.7,5.96,205,234,3.49,6.19,3.65,6.63,3.82,6.93,137,243,150,272,3920,4102
8.006202,3.56,2.86,1.03,1.07,0.29,1.61,0.49,2.31,0.89,0.79,0.67,0.58,0.07,0.02,0.16,0.12,0.03,2.03,2.17,2.29,2.62,2.77,2.88,3.07,3.24,3.79,4.21,4.38,4.62,5,5.25,6.19,7.85,7.53,7.85,214,214,5.5,8.91,5.28,8.55,5.5,8.91,150,243,150,243,2726,2840
12.305829,7.69,8.49,1.97,3.89,0.25,3.46,-0.77,2.37,1.66,0.82,0.78,1.06,-0.22,0.07,0.13,-0.21,0.07,2.93,4.73,4.79,5.04,5.58,7.42,8.21,8.46,8.55,8.65,9.04,9.25,9.83,10.02,10.23,2.38,2.33,2.38,79,79,1.69,1.11,1.65,1.09,1.69,1.11,56,37,56,37,3309,3378
98.199527,9.45,3.2,5.8,33.66,0.61,10.7,0.41,1.67,5.21,4.27,4.13,3.27,0.46,-0.15,0.34,0.14,-0.04,2.22,2.53,2.92,3.63,4.1,4.85,6.04,7.34,10.5,13.55,14.8,16.33,18.34,18.98,19.82,40.23,38.08,45.16,1453,1631,19.16,38.93,18.49,36.94,21.93,43.81,692,1406,792,1582,3611,4282
142.0606645,15.57,19.4,6.19,38.37,0.39,9.27,-0.5,2.2,5.16,3.92,3.54,3.49,-0.49,0.2,0.22,-0.14,0.05,2.88,4.33,5.48,8.81,11,13.02,15.41,16.96,18.6,19.7,20.27,20.86,22.44,23.9,26.59,44.72,41.34,49.69,3159,3510,28.54,16.55,24.64,13.86,29.61,16.66,2016,1169,2092,1177,7063,8490
51.1260245,7.14,6.13,3.07,9.47,0.43,3.41,1.06,3.63,2.36,1.56,1.5,1.65,0.38,0.26,0.23,0.23,0.16,2.61,3.4,3.8,4.66,5.03,5.44,5.96,6.36,6.91,7.73,8.45,9.46,11.89,13.83,15.93,19.04,18.17,20.06,810,853,7,10.95,6.81,10.5,7.52,11.59,298,466,320,493,4252,4693
58.415622,12.88,14.56,3.26,10.63,0.25,3.78,-1.11,3.96,2.52,1.88,1.69,1.75,-0.38,0.26,0.13,-0.22,0.15,3.32,5.16,8.54,10.53,11.38,11.83,12.89,13.6,14.33,14.87,15.16,15.55,16.26,16.9,17.71,31.5,28.72,32.72,1770,1839,19.75,11.83,17.35,10.38,19.77,11.83,1110,665,1111,665,5619,6401
32.8896755,10.47,11.71,3.51,12.32,0.33,4.46,-0.01,2.44,2.82,2.22,2.67,2,-0.001143,0.21,0.19,-0.000572,0.1,2.89,4.51,5.59,7.41,8.08,8.73,9.51,10.49,11.35,11.98,12.55,13.3,15.5,16.38,17.38,21.2,20.13,22.5,603,640,11.04,7.87,10.22,7.07,11.42,7.91,314,224,325,225,2844,3178
82.335386,8.53,2.22,4.17,17.44,0.48,8.01,-0.04,1.57,3.74,3.99,6.65,2.4,-0.03,-0.12,0.28,-0.01,-0.05,2.13,2.4,3.01,3.82,4.33,4.86,6.84,8.88,10.56,11.77,12.34,12.86,13.89,14.67,15.32,45.7,40.2,47.97,925,971,27.37,49.3,23.22,43.64,27.71,52.07,554,998,561,1054,2024,2415
123.305395,6.55,9.93,2.61,6.85,0.39,5.2,0.19,1.66,2.28,2.26,3.77,1.49,0.06,-0.06,0.22,0.04,-0.04,2.14,2.88,3.47,4.02,4.39,4.52,5.31,6.16,6.86,9.22,9.59,9.8,10.06,10.19,10.38,16.19,15.48,17.02,293,308,8.18,2.81,7.49,2.56,8.23,2.81,148,51,149,51,1809,1989
70.9438455,5.33,2.79,2.54,6.46,0.47,3.7,0.9,3.38,2.08,1.75,1.96,1.4,0.27,0.1,0.26,0.19,0.07,2.08,2.3,2.54,2.99,3.23,3.48,4.03,4.76,5.67,6.47,6.93,7.44,8.61,10.3,13.07,41.37,37.37,41.95,854,866,23.06,44.08,20.75,39.87,23.3,44.76,476,910,481,924,2064,2317
98.446632,13.75,4.38,8.53,72.81,0.62,15.44,0.28,1.74,7.6,7.61,8,4.87,0.46,-0.16,0.35,0.09,-0.03,2.2,2.8,3.6,4.74,5.52,6.4,9.21,12.38,16.87,19.95,20.96,22.38,25.83,28.22,30.14,67.63,61.01,78.84,3827,4461,35.25,61.62,30.57,54.52,39.5,70.44,1995,3487,2235,3986,5658,7311
139.5896145,16.59,23.88,7.92,62.74,0.47,10.97,-0.57,2.2,6.48,4.23,5.56,4.36,-0.7,0.26,0.26,-0.16,0.06,2.17,2.6,3.55,5.38,11.49,15.31,17.27,18.7,20.23,21.7,22.46,23.15,24.24,26.46,31.26,48.92,47.05,55.13,2145,2417,36.63,8.12,32.66,7.04,38.27,8.25,1606,356,1678,362,4384,5137
121.1555815,13.93,4.47,8.16,66.71,0.58,14.09,0.31,2,7.01,7.08,8.66,4.67,0.41,0.04,0.33,0.08,0.008875,2.26,2.99,3.84,5.11,5.97,7.57,10.77,13.14,16.35,18.54,20.07,22.23,25.58,28.03,31.5,60.14,53.74,69.87,2983,3466,32.82,54.65,27.27,48.37,35.46,62.9,1628,2711,1759,3120,4960,6449
110.505356,14.93,4.36,9.53,90.86,0.63,14.63,0.57,2.34,8.13,7.36,8.45,5.38,0.8,0.19,0.36,0.15,0.03,2.23,2.81,3.79,5.47,6.69,7.97,10.15,12.82,16.99,20.2,21.32,23.38,29.11,33.79,36.72,74.12,68.52,90.9,3922,4810,37.81,69.58,32.09,63.14,42.58,83.76,2001,3682,2253,4432,5291,7019
